;Aliser_050n;Azacyt_1.5u;AZD148_005u;AZD818_050u;Bafilo_1.2n;BGJ398_007u;BMS536_002u;Bortez_020n;Bortez_020n.1;Caboza_010u;Capiva_050u;Carbop_007u;CCT020_003u;CCT196_001u;CCT196_001u.1;CGP573_010u;Chloro_040u;Cispla_250n;Cispla_500n;Compou_008u;Crizot_002u;Defero_007u;Doxoru_080n;eFT508_025u;Erasti_015u;Ferros_060u;Gefiti_002u;Gefiti_002u.1;Ibudil_400u;IMR1._080u;JSH23_060u;L75550_025u;Lazert_001u;Lenvat_040u;Levofl_250u;LGK974_005u;LIMKi3_030u;LY3009_003u;LY3009_003u.1;Mavele_001u;Mefloq_010u;Methot_040n;MG132z_510n;Mitomy_002x;ML210._030u;NaButy_002m;NAcety_015m;Napabu_001u;Navito_006u;Nigeri_100n;Nutlin_025u;Olapar_020u;Osimer_001u;Osimer_005u;Osimer_020n;Osimer_100n;Osimer_100n.1;Osimer_100n.2;Osimer_100n.3;OsiSor_015u;Oxalip_005u;Paclit_005n;Palboc_010u;Pemetr_080n;Pemetr_100n;Pemetr_100n.1;Phenfo_050u;phenyl_002m;Plurip_010u;Pralat_003n;Proben_500u;PROTAC_010u;RAF265_005u;Regora_010u;Rocile_001u;S63845_010u;Saraca_500n;SBI020_005u;SHP099_050u;Sorafe_005u;Sorafe_005u.1;Sotora_035u;Spauti_007u;statti_007u;STO609_030u;Suniti_015u;TAE684_001u;Tazeme_040u;Temps0_000u;Temps0_000u.1;Temps0_000u.2;Temps0_000u.3;Temps0_000u.4;Temps0_000u.5;Temps0_000u.6;Temps0_000u.7;Temps0_000u.8;Temps0_000u.9;Temsir_006u;Thapsi_008n;THZ1_090n;Tramet_030n;Tramet_030n.1;Tramet_040n;Tricho_110n;Trimet_600u;Tunica_0.5x;U0126E_030u;Vemura_007u;Vorino_002u;WZ4002_001u;X13271_005u;X13271_005u.1;X13271_008u;X13271_008u.1;X13271_009u;X15681_050u;X17129_008u;X17129_008u.1;XAV939_080u;Y27632_300u
2187;3.34725908187034;NA;NA;NA;NA;NA;NA;6.64354097967604;6.64354097967604;1.51865529066662;NA;2.80568395040551;NA;NA;NA;NA;-6.97911876653388;1.65056657377677;4.5067374042317;NA;NA;NA;2.83702317927267;NA;NA;1.7700858600349;-7.39172031537651;-7.39172031537651;2.62774485294246;1.61285708394228;2.63567330274465;5.30953030376097;-5.91829568850185;NA;NA;NA;NA;1.81868766869879;1.81868766869879;NA;NA;3.25885598461337;5.6361229903519;2.54194679577718;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.41694298168831;NA;-7.8125908767282;-7.8125908767282;-7.8125908767282;-7.8125908767282;NA;NA;1.94916693942043;NA;7.77098273869426;6.70472645436735;6.70472645436735;1.51177667343202;-1.40306480166468;1.24513400877027;5.07725096966389;NA;-5.64306812052084;NA;NA;NA;2.86887234108996;NA;2.83327586330368;NA;NA;NA;1.3720203022945;2.14643105947807;NA;NA;NA;1.22145345759682;1.42676537185532;2.59045382069655;2.59045382069655;2.59045382069655;2.59045382069655;2.59045382069655;2.59045382069655;2.59045382069655;2.59045382069655;2.59045382069655;2.59045382069655;NA;4.18509638382559;2.19311229422397;1.16683977424885;1.16683977424885;NA;NA;NA;NA;NA;NA;-6.34649339597361;-5.01998710014049;NA;NA;NA;NA;NA;NA;1.35543342101853;1.35543342101853;NA;NA
2190;NA;NA;NA;NA;1.84640690501791;NA;NA;NA;NA;-2.82383346083843;2.33550230479814;NA;NA;NA;NA;NA;1.39871288723702;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.52885206417589;NA;NA;NA;NA;NA;NA;NA;-2.9544927258543;-2.9544927258543;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.01539023557456;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.24264776618096;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-10.0774295751135;-2.08221600884848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2196;NA;NA;-9.22562771929206;NA;4.90428959267638;NA;NA;-5.83948522615528;-5.83948522615528;1.7648029647697;NA;3.91537865575787;NA;NA;NA;1.36102285361578;NA;1.51244955252286;7.29367413595894;NA;2.539249052748;2.18750793591881;NA;NA;NA;NA;1.85707832037768;1.85707832037768;1.47157762806763;-6.20708702134421;NA;3.05091441446864;4.55919034835584;NA;NA;NA;NA;NA;NA;4.32881994060187;NA;NA;-6.26023909761086;4.28452400171969;2.84504418948325;NA;NA;NA;NA;2.11894810791226;NA;4.65547999921266;3.72494117330666;NA;2.34757767076652;2.46487772393998;2.46487772393998;2.46487772393998;2.46487772393998;NA;NA;NA;NA;4.20068413296095;2.74199260466711;2.74199260466711;NA;NA;NA;-5.76212823757808;NA;6.44506875551574;NA;1.72590377065812;3.95151638831628;2.09132865909872;NA;NA;NA;NA;NA;NA;2.08386583694719;NA;NA;NA;2.85559871968269;1.46134520860118;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.02848846154167;3.34146311815904;NA;NA;NA;2.51682198331961;NA;1.38213280781506;1.38033961942601;2.00866587861007;NA;4.13124605458661;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.5368149319934
2217;1.44561807660534;NA;NA;NA;NA;NA;NA;4.12930024851268;4.12930024851268;NA;NA;2.08405824223004;NA;NA;NA;NA;2.76844129442672;NA;4.98585917144163;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.78020327688088;1.79501232953745;4.63098572452742;NA;1.54777880442436;NA;NA;NA;4.3229681409307;4.3229681409307;-7.81135096461824;2.33580030636929;4.03844258437858;3.83002198602267;6.22620294874908;NA;2.29886885114657;NA;NA;NA;NA;NA;1.46189107724953;-7.73342697505031;1.37021644020866;NA;NA;NA;NA;NA;NA;NA;NA;1.99984940260781;7.57067569614495;5.83823783601912;5.83823783601912;NA;NA;NA;2.6982476659639;NA;2.52070118581543;NA;1.59963053445291;NA;1.71791606810287;NA;2.59228155969419;NA;NA;NA;NA;1.58664148024988;1.26955227156143;NA;NA;NA;1.58264869150962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.91131240674351;NA;NA;NA;2.30471970257585;1.57669586379882;2.48538673922988;1.74649028356064;1.78165307106308;NA;NA;NA;NA;NA;NA;NA;NA;1.58169629381137;NA;NA;NA;NA
2223;1.36224454638707;NA;NA;NA;-5.93485553750326;NA;NA;5.89103924189405;5.89103924189405;1.77235918876879;NA;2.40073931423704;NA;NA;NA;NA;-7.36931846169099;1.3851922285468;6.05695974360775;NA;NA;NA;3.50903846982898;NA;NA;1.61957991188926;-6.57027009602448;-6.57027009602448;NA;-4.45745122613599;NA;4.92196059365596;-5.47121301465052;-1.85009614882106;NA;NA;NA;1.65879864439885;1.65879864439885;-5.63869388584613;NA;2.89739794091601;4.8315974817253;2.95875550702165;NA;NA;NA;NA;NA;NA;-7.69029290884237;NA;-6.45253721647832;-6.82563072276441;NA;-7.02313842525984;-7.02313842525984;-7.02313842525984;-7.02313842525984;NA;NA;1.41527812183949;NA;5.55192004968278;6.45072286552096;6.45072286552096;NA;NA;NA;3.39978709599393;NA;NA;NA;NA;NA;2.78526637962157;-3.03971683503005;NA;-2.09861247362645;NA;NA;NA;1.38679485976513;NA;NA;-6.34306184251973;NA;1.97714942860508;5.302071722101;5.302071722101;5.302071722101;5.302071722101;5.302071722101;5.302071722101;5.302071722101;5.302071722101;5.302071722101;5.302071722101;NA;3.23267683735831;NA;-6.12912806558841;-6.12912806558841;NA;1.81792437353509;1.37017704477243;NA;NA;NA;NA;NA;1.69775210948114;1.69775210948114;NA;NA;NA;NA;NA;NA;NA;NA
2235;NA;NA;NA;NA;NA;1.2326780676889;NA;NA;NA;1.305259936632;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.43646290652641;-1.35921641222193;3.70161048516408;NA;NA;NA;NA;NA;NA;-8.45034182422319;NA;2.51072615497119;2.05047007585059;NA;NA;NA;NA;NA;NA;2.07726872805469;2.06083869746064;3.5494995644787;NA;NA;NA;2.16313244924262;NA;NA;2.24219381678687;NA;NA;NA;NA;2.57795202409567;NA;NA;NA;NA;NA;NA;NA;NA;NA;-8.93146139643754;-1.46598766283156;-1.46598766283156;NA;NA;NA;2.06382204727812;NA;2.31445670293117;NA;NA;1.30580677957763;1.98132691493541;1.61560385447833;NA;NA;3.43911103102466;3.43911103102466;NA;NA;NA;NA;NA;1.36269939171722;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-8.98602402661089;1.84529026815846;1.84529026815846;1.62418636176122;3.18962324864861;NA;NA;NA;1.92462506549143;1.50778288063565;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2245;1.55101187564812;NA;NA;NA;-5.16354969305018;NA;NA;5.22476910873598;5.22476910873598;1.88906462451005;NA;NA;NA;NA;NA;NA;-6.68766506610496;NA;5.26384035131363;NA;NA;NA;2.25720482971937;NA;NA;NA;-5.5926714210381;-5.5926714210381;2.23353213183015;NA;NA;4.43755328168386;-6.28255428332236;NA;NA;NA;NA;1.39455141477367;1.39455141477367;-6.43892503635142;NA;2.68145050681694;4.22705073964901;1.78088805237773;NA;NA;NA;NA;NA;NA;NA;NA;-5.72383887960091;-6.11844782091514;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.54699361137204;3.45344150891738;3.45344150891738;NA;NA;NA;3.6136984731583;NA;-6.33091083013109;NA;NA;-6.91620665468221;3.45662380841711;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.0064230649087;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.07695329216127;NA;NA;NA;2.34723604403339;2.91051817203862;NA;NA;NA;-7.89730301596342;NA;-5.10812647403396;NA;NA;NA;NA;1.47885596593874;NA;1.66978181764168;1.66978181764168;NA;-1.4516669964672
2249;NA;NA;NA;NA;NA;NA;NA;3.12882451047463;3.12882451047463;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.86312485523547;NA;4.63482659576536;-5.78648572330361;NA;NA;NA;NA;4.4601808756683;4.4601808756683;-5.94320360436666;1.36200727494995;1.88913224214007;3.28672363743723;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.35536373672883;NA;NA;NA;NA;NA;NA;NA;NA;1.45396907585402;NA;5.96138021113336;6.62892511050078;6.62892511050078;NA;NA;NA;NA;NA;NA;NA;NA;-1.34468608013147;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.33372553965537;1.73114559962475;3.57763998520175;3.57763998520175;1.85386348119112;NA;NA;1.95555214847277;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2254;1.53285695719755;NA;NA;NA;-6.05485554716841;NA;NA;5.47716453854346;5.47716453854346;NA;NA;2.14988647516164;NA;NA;NA;-1.46979017022523;-7.43351712770097;NA;4.12339318727502;NA;NA;NA;2.61035709821469;NA;NA;1.35270021713197;-7.2358809919503;-7.2358809919503;NA;4.53774519267989;NA;5.48834123707884;-6.0250662937004;NA;NA;NA;-3.47689819916369;NA;NA;-6.1808821031295;NA;4.12155621921329;4.68214525156207;NA;-2.0101855503045;NA;NA;NA;NA;NA;-1.83359574003218;2.12946912397098;-6.55339260469258;-6.91039543387527;-1.79545910133299;NA;NA;NA;NA;-10.1479835935741;NA;1.81345410697064;1.5986560079198;6.09901868082935;5.3342638118278;5.3342638118278;NA;NA;NA;4.35581442497365;NA;-6.82759011261284;NA;NA;-6.65502121923432;1.47795042603824;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.00654933612377;1.00654933612377;1.00654933612377;1.00654933612377;1.00654933612377;1.00654933612377;1.00654933612377;1.00654933612377;1.00654933612377;1.00654933612377;NA;2.59737842186089;NA;NA;NA;NA;2.18746996275723;NA;NA;NA;-7.64640818283596;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2262;1.40983448174177;NA;1.98677491374942;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.56541471415109;1.56541471415109;NA;-6.71889829802419;NA;NA;3.0844786407152;NA;NA;NA;NA;2.77286402478735;2.77286402478735;2.80123440946968;NA;NA;NA;NA;1.33667091514543;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.14112912887009;2.14112912887009;2.14112912887009;2.14112912887009;NA;NA;-2.30468682123029;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.15536015339862;NA;NA;NA;NA;1.59467243156134;1.59467243156134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.06714383493205;NA;2.35616950019427;2.35616950019427;3.58900825610249;NA;NA;1.86323669965536;NA;2.69792526187064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59199587918593
2269;1.66297077935513;NA;NA;NA;4.26244284984132;NA;NA;-8.43649268851012;-8.43649268851012;NA;2.18595424627664;NA;NA;NA;NA;NA;2.89446026862038;NA;1.66943879662872;NA;NA;NA;NA;NA;NA;NA;1.75805586466829;1.75805586466829;NA;5.04947917689245;NA;NA;4.09626571263217;1.8528904684626;NA;NA;-1.61198809887315;1.27755252324389;1.27755252324389;3.85092586604758;NA;NA;NA;1.14500692958893;NA;NA;NA;NA;-1.27708045680096;NA;NA;NA;3.29697615034487;2.64569469537962;2.18581510262472;1.91857135324281;1.91857135324281;1.91857135324281;1.91857135324281;NA;-1.21662574324078;NA;1.25756090948658;NA;NA;NA;NA;NA;NA;NA;NA;-8.93517814831895;-1.90232351046622;NA;3.18963989150172;NA;1.28197741562388;1.7290368980235;1.5323540652268;NA;NA;NA;NA;NA;NA;NA;-3.58217344167397;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.37581677790408;3.37581677790408;2.24069208707069;-9.71890650232209;NA;1.08468195607315;NA;2.36278507002494;NA;1.68825057078355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2275;NA;-2.02803385458106;NA;NA;5.74753024998613;NA;NA;NA;NA;NA;NA;3.00674637353395;NA;NA;NA;NA;NA;1.10996155984277;1.5236563028716;NA;1.30409232154217;NA;NA;NA;NA;1.10853166002245;1.51096143996088;1.51096143996088;NA;-5.57165145658437;NA;2.00045704011233;3.07510150743024;NA;NA;NA;2.06829462255135;NA;NA;3.20347656482117;NA;2.34184988408723;NA;NA;1.35756861020527;3.43335993723895;NA;NA;1.1087307026363;2.96758157764873;NA;1.35446474036625;2.3291607910363;2.90337189623857;NA;1.32877369472183;1.32877369472183;1.32877369472183;1.32877369472183;NA;2.06992140797236;NA;2.29633374164868;1.38657221587124;NA;NA;NA;NA;NA;NA;NA;2.90734541766231;NA;NA;2.91453151446482;3.18288205622128;2.6919643433552;NA;NA;3.29234826786911;3.29234826786911;NA;NA;NA;NA;NA;3.37771688246046;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.06417074572203;NA;NA;NA;3.97240964739068;1.99992895137543;1.64900475619758;3.22541836541191;NA;4.25419645280985;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.47274263512392
